time,millis,duty,freq,v_pa,i_pa,v_ba,i_ba,meter_v_pa,meter_i_pa,meter_v_ba,meter_i_ba
1679542336.8677146,489000,0.3,150000.0,20.313147,0.219193,44.441284,0.014273,20.1952,-1.949258,40.10216,0.894399
1679542339.3078914,490500,0.31,150000.0,20.303858,0.621978,43.89637,0.2066,20.1951,-2.085566,40.10216,0.960808
1679542341.7483933,492000,0.31,150000.0,20.305716,0.543806,43.701569,0.194236,20.17903,-2.171927,40.10993,1.003502
1679542344.1880887,493500,0.32,150000.0,20.328011,0.74564,43.522564,0.286965,20.16862,-2.172327,40.11499,1.003868
1679542346.6280982,495000,0.32,150000.0,20.311289,0.795547,43.446224,0.332528,20.16461,-2.206275,40.11692,1.020653
1679542349.0678463,496500,0.33,150000.0,20.331728,0.803496,43.361988,0.333444,20.16343,-2.214987,40.11753,1.024903
1679542351.5082557,498000,0.33,150000.0,20.315935,0.733716,43.246159,0.33207,20.16296,-2.21805,40.11778,1.026449
1679542353.9481592,499500,0.34,150000.0,20.299212,0.734599,43.314602,0.330925,20.16304,-2.218616,40.11775,1.026768
1679542356.3881748,501000,0.34,150000.0,20.324295,0.741665,43.422531,0.32978,20.163,-2.217971,40.11775,1.026388
1679542358.8280632,502500,0.35,150000.0,20.317793,0.745198,43.111904,0.346265,20.1625,-2.216699,40.11775,1.025896
1679542361.2678967,504000,0.35,150000.0,20.294567,0.888293,43.514668,0.289025,20.16275,-2.215978,40.11771,1.025255
1679542363.7082343,505500,0.36,150000.0,20.306644,0.727974,43.519932,0.332757,20.16304,-2.214141,40.1175,1.024603
1679542366.1484709,507000,0.36,150000.0,20.289923,0.855169,43.575214,0.323598,20.16321,-2.21342,40.11753,1.024216
1679542368.587678,508500,0.37,150000.0,20.297354,0.826462,43.693672,0.35634,20.16318,-2.223786,40.11742,1.028492
1679542371.0281322,510000,0.37,150000.0,20.307573,0.758448,43.859516,0.299329,20.16207,-2.236624,40.11807,1.033043
1679542373.468158,511500,0.38,150000.0,20.328939,0.777881,44.335987,0.331383,20.15338,-2.294388,40.1213,1.056826
1679542375.9116478,592500,0.65,150000.0,20.096693,1.898788,44.383369,0.738703,20.12711,-2.513097,40.13208,1.148048
1679542378.348209,594000,0.65,150000.0,20.070681,1.860365,44.496563,0.784724,19.7098,-5.805064,40.3077,2.634347
1679542380.788305,595500,0.66,150000.0,20.10877,1.851532,44.949341,0.582094,19.70762,-8.763031,40.30838,3.811193
1679542383.249221,597000,0.66,150000.0,20.079042,1.996835,44.430752,0.52577,19.09638,-9.115262,40.45016,3.828659
1679542385.6904812,598500,0.67,150000.0,20.05303,2.056016,44.128025,0.87356,18.49036,-9.114257,40.45209,3.827902
1679542388.1285212,600000,0.67,150000.0,20.004723,2.251667,44.767704,0.822044,17.53405,-9.11527,40.4279,3.62706
1679542390.56829,601500,0.68,150000.0,19.453831,5.83654,46.499844,2.424993,16.61949,-9.115889,40.4046,3.434512
1679542393.0082796,603000,0.68,150000.0,19.434322,5.86613,46.036533,2.384238,16.27918,-9.116113,40.396,3.307704
1679542395.4485893,604500,0.69,150000.0,18.73665,8.500572,47.505432,3.73556,16.01998,-9.116999,40.38948,3.123067
1679542397.8895423,606000,0.69,150000.0,18.658615,8.539437,47.544918,3.719075,15.14643,-9.121413,40.3673,3.024949
1679542400.3482037,607500,0.7,150000.0,18.13002,8.902032,43.56205,3.740597,14.30387,-9.116534,40.34586,2.944521
1679542402.7885087,609000,0.7,150000.0,18.103081,8.837551,43.44096,3.710604,13.75696,-9.116585,40.33189,2.82843
1679542405.228987,610500,0.71,150000.0,17.148079,9.034085,43.56995,3.5572,12.76376,-9.119233,40.24878,2.658442
1679542407.668141,612000,0.71,150000.0,17.156439,9.001845,43.527828,3.426922,12.95683,-9.119031,40.31171,2.49252
1679542410.108152,613500,0.72,150000.0,16.275757,9.120207,43.36462,3.222461,12.17881,-9.118678,40.29182,2.384221
1679542412.5483818,615000,0.72,150000.0,16.21723,9.35384,43.285645,3.237114,11.67237,-9.118001,40.27892,2.38429
